team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Texas A&M,2Q,7,80,39,3,Normal,run,10,successful,0.50,,0.45,0.44,A.Smith,,,J.Battle,,1,, 0-A.Smith to TXAM 42 for 10 yards (9-J.Battle). 
Texas A&M,2Q,7,81,40,1,Normal,pass,,not successful,,0.37,0.44,0.42,,K.Mond,J.Preston,,,,, 11-K.Mond incomplete. Intended for 5-J.Preston. 
Texas A&M,2Q,7,82,41,2,Normal,pass,15,explosive,,0.40,0.46,0.41,,K.Mond,A.Smith,W.Anderson,,1,, 11-K.Mond complete to 0-A.Smith. 0-A.Smith to BAMA 43 for 15 yards (31-W.Anderson). 
Texas A&M,2Q,7,83,42,1,Normal,pass,9,successful,,0.43,0.47,0.40,,K.Mond,K.Brown,J.Battle,,1,, 11-K.Mond complete to 18-K.Brown. 18-K.Brown to BAMA 34 for 9 yards (9-J.Battle). 
Texas A&M,2Q,7,84,43,2,Normal,run,-2,not successful,0.47,,0.46,0.42,I.Spiller,,,B.Young,,1,, 28-I.Spiller to BAMA 36 for -2 yards (47-B.Young). 
Texas A&M,2Q,7,85,44,3,Normal,run,1,not successful,0.44,,0.45,0.43,I.Spiller,,,C.Allen,,1,, 28-I.Spiller to BAMA 35 for 1 yard (4-C.Allen). 
Texas A&M,2Q,7,86,45,4,Normal,pass,,not successful,,0.41,0.44,0.42,,K.Mond,A.Smith,,,,, 11-K.Mond incomplete. Intended for 0-A.Smith. 
Alabama,2Q,8,87,29,1,Normal,pass,10,successful,,0.64,0.63,0.46,,M.Jones,N.Harris,B.Johnson,,1,, 10-M.Jones complete to 22-N.Harris. 22-N.Harris to BAMA 46 for 10 yards (1-B.Johnson). 
Alabama,2Q,8,88,30,1,Normal,pass,11,successful,,0.67,0.64,0.44,,M.Jones,M.Forristall,J.Jones,,1,, 10-M.Jones complete to 87-M.Forristall. 87-M.Forristall to TXAM 43 for 11 yards (17-J.Jones). 
Alabama,2Q,8,89,31,1,Normal,pass,,not successful,,0.63,0.62,0.43,,M.Jones,D.Smith,,,,, 10-M.Jones incomplete. Intended for 6-D.Smith. 
Alabama,2Q,8,90,32,2,Normal,pass,11,successful,,0.65,0.63,0.41,,M.Jones,J.Waddle,M.Jones,,1,, 10-M.Jones complete to 17-J.Waddle. 17-J.Waddle to TXAM 32 for 11 yards (0-M.Jones). 
Alabama,2Q,8,91,33,1,Normal,run,4,not successful,0.54,,0.61,0.43,N.Harris,,,J.Peevy,,1,, 22-N.Harris to TXAM 28 for 4 yards (92-J.Peevy). 
Alabama,2Q,8,92,34,2,Normal,pass,4,not successful,,0.61,0.59,0.42,,M.Jones,J.Metchie,J.Jones,D.Morris,0.5,0.5," 10-M.Jones complete to 8-J.Metchie. 8-J.Metchie to TXAM 24 for 4 yards (17-J.Jones,7-D.Morris). "
Alabama,2Q,8,93,35,3,Normal,pass,9,successful,,0.63,0.61,0.41,,M.Jones,D.Smith,A.White,J.Jones,0.5,0.5," 10-M.Jones complete to 6-D.Smith. 6-D.Smith to TXAM 15 for 9 yards (32-A.White,17-J.Jones). "
Alabama,2Q,8,94,36,1,Red Zone,pass,13,successful,,0.65,0.62,0.39,,M.Jones,D.Smith,,,,," 10-M.Jones incomplete. Intended for 6-D.Smith. Penalty on TXAM 14-K.Carper, Pass interference, 13 yards, enforced at TXAM 15. No Play. "
Alabama,2Q,8,95,37,1,Red Zone,pass,2,successful,,0.67,0.63,0.38,,M.Jones,D.Smith,,,,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith runs 2 yards for a touchdown. 
Alabama,3Q,9,99,38,1,Normal,pass,,not successful,,0.64,0.61,0.37,,M.Jones,D.Smith,,,,, 10-M.Jones incomplete. Intended for 6-D.Smith. 
Alabama,3Q,9,100,39,2,Normal,run,2,not successful,0.50,,0.59,0.39,N.Harris,,,B.Johnson,,1,, 22-N.Harris to BAMA 27 for 2 yards (1-B.Johnson). 
Alabama,3Q,9,101,40,3,Normal,pass,,not successful,,0.61,0.58,0.38,,M.Jones,J.Metchie,,,,, 10-M.Jones incomplete. Intended for 8-J.Metchie. 
Texas A&M,3Q,9,103,46,1,Normal,run,8,successful,0.47,,0.45,0.44,K.Mond,,,D.Moses,,1,," 11-K.Mond scrambles, pushed ob at BAMA 45 for 8 yards (32-D.Moses). "
Texas A&M,3Q,9,104,47,2,Normal,run,2,successful,0.50,,0.46,0.45,I.Spiller,,,D.Moses,,1,, 28-I.Spiller to BAMA 43 for 2 yards (32-D.Moses). 
